handle,username,timestamp,content,topic,language,economic_policy,social_policy,economic_policy_rounded,social_policy_rounded,sentiment_label,sentiment_score
@markodjuric,Марко Ђурић,2020-07-16T19:28:33.000Z,"The meeting you are referring to took place in the Serbian Mission in Brussels, and the book is beautiful monography “The Christian heritage of Kosovo and Metohia”.",kosovo,en,0.3,0.9,0.5,1.0,positive,0.9998304843902588
@OsfSerbia,OSFSerbia,2020-05-21T08:11:31.000Z,"Pratiće svaki naš korak: ko nas snima i zašto na ulicama Beograda? @NevR iz Fondacije za otvoreno društvo, sa kolegama iz @bezbednost_org odgovara na pitanja @novarsonline.",beograd,und,-0.1,-0.7,0.0,-0.5,neutral,0.5406434535980225
@avucic,Александар Вучић,2019-06-27T13:02:05.000Z,Велико хвала у име грађана Србије амбасадорy Русије @AVChepurin. У сваком тренутку показиваo je и поштовање и љубав према Србији.,rusija,sr,0.6,0.8,0.5,1.0,positive,0.987259328365326
@SutanovacDragan,Šutanovac Dragan,2020-07-31T14:14:57.000Z,Trgovina organima je najbizarniji zločin i to bi morali da znaju i svetski lideri koji “družbuju” sa Tačijem počevši od lidera EU preko Putina do USA. Tačijeva pozicija je kud i kamo kompleksnija od pozicije Gotovine koje je prvostepeno bio osudjen na 24 god zatvorske kazne.,putin,und,0.4,-0.1,0.5,0.0,negative,0.8073096871376038
@LDP,LDP,2016-09-17T09:32:12.000Z,"[BLOG] Marko Zečević, koordinator @HRC_LDP: Kao i svake godine, puna podrška Paradi ponosa! https://",lgbt,und,-0.3,-0.9,-0.5,-1.0,positive,0.9629113078117372
@LDP,LDP,2019-10-18T18:19:24.000Z,".@Ceda_Jovanovic : Ako se kosovski Albanci, Srpska zajednica na Kosovu i Srbija dogovore oko nečega što je na kraju prihvatljivo i jednima i drugima međunarodna zajednica treba taj dogovor da podrži. http://ry/20/rts-1/3701363/oko-magazin-kosovo-i-metohija---sta-ce-da-bude-za-pet-godina.html…",albanija,und,-0.3,-0.9,-0.5,-1.0,positive,0.6200999021530151
@MORAMO2022,"MORAMO,",2022-04-03T15:42:09.000Z,"Ušli smo u poslednja 2 i po sata!

Izađite i glasajte!   #ZaDobarGrad #Beograd  Za parlament Srbije  Za predsednicu @pajaoliverZa slobodu #MORAMO!",beograd,und,-0.4,0.3,-0.5,0.5,positive,0.8328201770782471
@DraganDjilas,Dragan Djilas,2020-03-13T23:24:44.000Z,"""Amerika, ZA RAZLIKU OD SRBIJE, nema dovoljno testova za koronu"".
Vi zaista niste normalni.",amerika,und,0.3,-0.5,0.5,-0.5,negative,0.9483963251113892
@nedavimobgd,Ne davimo Beograd,2022-04-03T12:34:50.000Z,"Slika dana, sa sve SNS logotipom",beograd,und,-0.3,0.0,-0.5,0.0,positive,0.638581395149231
@SPDveri,ДВЕРИ,2022-02-04T15:30:43.000Z,"Садашња власт не мари за домаћу привреду и то је јасно када се погледа шта извозимо, а шта увозимо - увозимо месо из Аргентине и Бразила, парадајз из Албаније, јабуке из Пољске, млеко из Немачке, Француске и Украјине, и то по субвенционисаним ценама#dveri #srcemzasrbiju",ukrajina,sr,0.3,0.8,0.5,1.0,negative,0.913512408733368
@NemanjaSarovic,Nemanja Šarović,2015-03-17T20:52:54.000Z,"Supermen je po nekad umoran? Iako radi više od Putina? Nemoguće! Lepo ja rekoh, veoma opasan i bolestan covek @avucic #upitnik",putin,und,0.7,0.4,0.5,0.5,negative,0.9191516637802124
@SlobodaIPravda,Stranka slobode i pravde,2021-10-16T16:16:02.000Z," @BorkoStef - Na suzavac, bojevu municiju u leđa i šok bombe protiv Srba naprednjačka Srpska lista odgovara izlaskom na izbore.

Toliko o njihovoj brizi za narod i mir na Kosovu i Metohiji.",kosovo,und,-0.5,0.0,-0.5,0.0,negative,0.6367887258529663
@jeremic_vuk,Vuk Jeremić,2017-12-01T09:52:47.000Z,"Za koji minut, u 11h na TV Naša (22. kanal na SBB), nastavljamo sa razobličavanjem stečajne mafije u Srbiji, otkrivanjem kriminalnih veza sa Makedonijom i kako neki aktuelni ministri isisavaju novac iz države - između ostalog!#istina #kriminal #korupcija #tvnaša #narodnastranka",korupcija,und,0.0,-0.2,0.0,0.0,negative,0.4791015982627868
@MarinikaTepic,Marinika Tepić,2021-05-12T12:23:10.000Z,"Gotovo godinu dana u policiji postoje fotografije i snimci nagih maloletnih devojčica iz Jagodine!

Da li nisu prosleđeni tužilaštvu zbog toga što su na njima maloletne ćerke najbližih Palminih saradnika? I ćerke najviših funkcionera u Jagodini?

Cela KZM:https://",policija,und,0.1,-0.4,0.0,-0.5,negative,0.8041769862174988
@WhistlerDick,Sergej Trifunović,2019-03-16T05:24:07.000Z,Jeste mile. Ljubav je preša Albaniju.,albanija,und,0.1,-1.0,0.0,-1.0,positive,0.4740395545959472
@jeremic_vuk,Vuk Jeremić,2019-12-26T13:23:03.000Z,"Možete li da verujete da je Bezbednosno-informativna agencija (BIA) uvela koncept SPONZORA!!

Dakle, privatna preduzeća prave DONACIJE službi državne bezbednosti!!

Među njima je i najveći uzgajač marihuane u Evropi - Jovanjica.

Kakva banana država...",evropa,und,0.0,-0.2,0.0,0.0,negative,0.6608052253723145
@BoskoObradovic,Бошко Обрадовић,2021-04-15T19:21:45.000Z,"Шта је дочекао српски официр? Пуковника Лаловића, који је незаконито пензионисан и није враћен на посао упркос правоснажној судској пресуди, извршитељи избацују из породичног дома уз помоћ полиције. Ово је најбоља слика актуелне власти и докле су доведени грађани Србије под њом.",policija,sr,0.4,0.8,0.5,1.0,negative,0.8941807150840759
@SPDveri,ДВЕРИ,2018-03-19T14:25:34.000Z,Честитамо Владимиру Владимировичу Путину на победи на председничким изборима https://mo-vladimiru-vladimirovicu-putinu-na-pobedi-na-predsednickim-izborima#cyr…,putin,sr,0.3,0.8,0.5,1.0,positive,0.9801029562950134
@Ceda_Jovanovic,Čedomir Jovanović,2014-09-23T18:25:05.000Z,Bez kompromisa oko borbe za ljudska prava! #RameUzRame #LGBT #LDP,lgbt,und,-0.2,1.0,0.0,1.0,positive,0.8353937268257141
@MarijanNSS,Marijan Rističević,2022-04-05T20:38:59.000Z,"Još da se pojavi Helena Ranta da ispuni naručeni izveštaj.
SAD, Britanija i NATO više ne kriju da žele da produže rat u Ukrajini.",nato,und,0.4,0.8,0.5,1.0,negative,0.8599607944488525
@VjericaR,Вјерица Радета,2020-07-29T22:04:38.000Z,"Огњена Марија,дан када се ливањски Срби молитвом сећају својих предака.На данашњи дан усташе су поклале или живе у јаме бациле више од 1.600ливањских Срба.Ове године, због злог вируса, нећемо се окупити у Цркви Св.Марка на парастосу нашим мученицима.Ни за заборавити,ни опростити",crkva,sr,0.7,1.0,0.5,1.0,negative,0.7681983709335327
@adv_djukanovic,Владимир Ђукановић,2022-03-17T09:31:26.000Z,"Покренут је веома ружан наратив против Србије са циљем да се Александар Вучић направи Путиновим сарадник, што би дало повода да се у Србији позове на обојену револуцију или како Јанош Бугајски рече на “Мајдан” у Србији. Србија не сме да се сврстава у сукобу у Украјини.",ukrajina,sr,0.8,0.9,1.0,1.0,negative,0.8903825283050537
@SasaRadulovich,Saša Radulović,2019-05-31T11:48:34.000Z,"Širenje straha o Albancima treba ostaviti za predsednika SNS-a i agresivne funkcionere Prištine. Od njihovog dolaska do Vranja do oružanog napada.
Priština nema nikakvu realnu snagu osim retoričke kakvu širi predsednik SNS-a po Srbiji. Ne treba učestvovati u tome.",albanija,und,0.2,0.6,0.0,0.5,negative,0.8084555864334106
@WhistlerDick,Sergej Trifunović,2019-12-31T23:56:00.000Z,"Tebi @avucic želim da stvarno počneš da učiš kineski.
Trebaće ti, k’o Ivici ruski.",rusija,und,0.1,-1.0,0.0,-1.0,negative,0.5174081921577454
@TomaMomirovic,Tomislav Momirovic,2018-12-24T13:57:46.000Z,"U Srbiji postoji preko 1000 dezavnih preduzeca i sva su ogrezla u korupciji, nepotizmu, netransparentnom upravljanu, partijskim kadrovima... i tako je 70 godina.
Ne postoji ni jedan drugaciji primer.
I dzaba ova prica o Belgiji, UK...",korupcija,und,0.1,0.4,0.0,0.5,negative,0.9299253225326538
@jeremic_vuk,Vuk Jeremić,2020-02-29T12:01:21.000Z,"Ovde se sprema do sada najveća pljačka pod palicom naprednjačke bande.

Srećom, to smo otkrili na vreme, pre nego što su krenuli u realizaciju.

NEMOJMO IM DOZVOLITI DA UNAKAZE NOVI SAD, KAO ŠTO SU BEOGRAD!!",amerika,und,0.0,-0.2,0.0,0.0,negative,0.7730981111526489
@FHPHLC,Fond za humanitarno pravo,2021-04-29T08:22:24.000Z,"Në gusht të vitit 1992, u mbajt tubimi i parë i solidaritetit të grave kundër luftës nga Rrejti Ndërkombëtar i Grave në të Zeza në Novi Sad, Serbia. Që nga ajo kohë, dëshmitë publike kanë qenë një pjesë e rëndësishme e aksioneve të solidaritet. #ReintegrationandTJ",amerika,et,0.0,-0.9,0.0,-1.0,neutral,0.7920531034469604
@FHPHLC,Fond za humanitarno pravo,2020-10-07T12:52:36.000Z,"Nastavljamo  od  radionicu u okviru programa razmene Beograd - Prijedor - Priština razgovorom sa Zdravkom Karlica i Edinom Ramulićem.

Program realizujemo zajedno sa Centrom za mlade KVART i @HLCKosovo, uz podršku @rycowb i @UNPeacebuilding.",beograd,und,0.0,-0.9,0.0,-1.0,positive,0.8422660231590271
@NKPJ_Srbija,NKPJ,2019-06-10T17:22:53.000Z,"... kao i, naravno, da se spreči pristupanje Srbije ovom agresivnom imperijalističkom savezu. Zahtevamo momentalno usvajanje peticije!
Borba se nastavlja!
Ne zaboravljamo, ne opraštamo, ne u NATO!#neunato #nikadunato #antinato #antiimperijalizam #nkpj #skoj",nato,und,-1.0,1.0,-1.0,1.0,positive,0.5749459862709045
@ZajednoZaSrbiju,Zajedno Za Srbiju,2013-07-31T12:45:04.000Z,"Juče osnovan odbor ZZS-a na Voždovcu, velika energija! #Samouprava #Solidarnost #Evropa. Nastavljamo! http://i/iz-odbora/321-vozdovac-osnivanje…",evropa,und,-0.4,0.3,-0.5,0.5,positive,0.8513739705085754
@MarijanNSS,Marijan Rističević,2020-11-05T12:03:28.000Z,"Hajde da razmislimo o Lukašenku i Putinu, o izborima u Rusiji i Belorusiji. Možda nisu perfektni ali ovaj Bajden Drp sistem  je prevazišao i Severnu Koreju.
Da pitamo Tanju Fajon @tfajon o ovome, slobodi medija i cenzuri na tivteru i Fb. gde su cenzurisali Trampa ali i Janšu?!",putin,und,0.4,0.8,0.5,1.0,neutral,0.5241000652313232
@LDP,LDP,2019-05-05T12:04:22.000Z,INTERVJU | Predsednik #LDP-a @Ceda_Jovanovic za @Blic_online: Bojim se da nam je „Dogodine u Prizrenu“ važnije od „Bilo kada u Evropi“  http://,evropa,und,-0.3,-0.9,-0.5,-1.0,negative,0.8121840357780457
@avucic,Александар Вучић,2018-11-09T18:29:32.000Z,Са потпредседником Владе Руске Федерације Јуријем Борисовом о заједничким пројектима и даљем унапређењу односа #Srbija и #Rusija.,rusija,sr,0.6,0.8,0.5,1.0,positive,0.877403736114502
@MarijanNSS,Marijan Rističević,2022-03-21T06:07:28.000Z,"Podrška ljudima u Ukrajini, posebno Rusima u Donjecku i Lugansku!",ukrajina,und,0.4,0.8,0.5,1.0,positive,0.901408076286316
@Ceda_Jovanovic,Čedomir Jovanović,2015-09-03T10:02:00.000Z,Srbija će mir i stabilnost naći u #EU i #NATO https:// #LDP,nato,und,-0.2,1.0,0.0,1.0,positive,0.868280291557312
@jeremic_vuk,Vuk Jeremić,2018-09-14T16:41:48.000Z,"Sinoć sam objavio konkretne podatke o uključenosti oca ministra policije u trgovinu oružjem.

Razotkrio sam i ulogu T. Blera u sprovođenju plana o “razgraničenju”.

Nijedan veći medij se nije usudio da to prenese, a vlast je zaćutala.

Pogledajte emisiju:",policija,und,0.0,-0.2,0.0,0.0,negative,0.6387670040130615
@StrankaNarodna,Narodna stranka,2022-03-31T11:54:55.000Z,"Pozivamo sve Beograđane da 3. aprila izađu na izbore i glasaju za listu Ujedinjeni za pobedu Beograda, kako bismo zajedno promenili vlast i u glavnom gradu.@PavloviMilo",beograd,und,-0.2,-0.7,0.0,-0.5,positive,0.947234869003296
@LDP,LDP,2019-03-04T12:10:06.000Z,".@Ceda_Jovanovic: Dosta je kukavičluka koji nas godinama sprečava da donesemo zakone koji će ljudima dati šansu za normalan život, a naše društvo opredeliti kao moderno, građansko i evropsko. Želimo da #LGBT osobe imaju šansu za dostojanstven život. https://",evropa,und,-0.3,-0.9,-0.5,-1.0,positive,0.6645517945289612
@LDP,LDP,2017-07-28T17:31:42.000Z,.@Ceda_Jovanovic: Samoizolovana Srbija predstavlja problem i za sebe i za sve oko sebe. I zato treba razgovarati sa kosovskim Albancima.,albanija,und,-0.3,-0.9,-0.5,-1.0,negative,0.8856845498085022
@VjericaR,Вјерица Радета,2020-03-18T13:39:35.000Z,"Крим је Русија!
На данашњи дан пре шест година Крим се вратио Русији. Заувек.",rusija,sr,0.7,1.0,0.5,1.0,negative,0.430506557226181
@Nevena_Djuric93,Невена Ђурић,2021-02-19T11:38:30.000Z,Država i crkva su dva krila jednog istog bića. Bog neka blagoslovi obojicu - novoizabranog naslednika trona Svetog Save i državnika na kog je srpski narod najponosniji. Neka su blagosloveni milošću Božjom zajedno sa čitavim srpskim narodom.,crkva,und,0.3,0.9,0.5,1.0,positive,0.8437963128089905
@NesaStefanovic,Небојша Стефановић,2022-03-22T13:41:12.000Z,"Данас додељујемо првих 375 станова од 1.000 колико је планирано у београдском насељу Галеника. Председник Вучић и Влада су и на овај начин исказали једно велико хвала свим људима из војске, полиције, БИА и Министарства правде за тежак, озбиљан посао који раде за све нас.",policija,sr,0.5,0.8,0.5,1.0,positive,0.9356995224952698
@NesaStefanovic,Небојша Стефановић,2020-08-18T14:42:10.000Z,"Разговарао сам данас са министром безбедности Уједињеног краљевства Велике Британије и Северне Ирске Џејмсом Брокеншајром о наставку сарадње полиција двеју земаља. Наша сарадња је изузетно добра, посебно у области борбе против организованог криминала и трговине наркотицима.",policija,sr,0.5,0.8,0.5,1.0,positive,0.9569848775863647
@SutanovacDragan,Šutanovac Dragan,2022-03-30T22:08:04.000Z,Zapravo sam bio protiv te prodaje ali to sad nije tema. Traži zapisnike sa Vlade pa čitaj.,amerika,und,0.4,-0.1,0.5,0.0,negative,0.5334524512290955
@ZoranT11,Zoran Tomić,2022-03-11T09:06:47.000Z,"Korupcijom tajkun došao do profita, a profit mu je iznad života i sad govori kako danas vlada korupcija? Smetamu što se @avucic bori protiv korupcije i pobeđuje. Vidi to Đilas po svom džepu koji se prazni. Gori mu pod nogama! Pravosuđe postalo nezavisnije, a gazda još nervozniji.",amerika,und,0.5,0.7,0.5,0.5,negative,0.8437175154685974
@ZdravkoPonos,Здравко Понош,2022-03-17T14:12:54.000Z,"На данашњи дан 2004. године наш народ на Косову био је жртва погрома. Зло у људима поново је убијало, рушило, палило цркве и манастире. То више не сме да се деси.",crkva,sr,0.3,0.5,0.5,0.5,negative,0.9335770606994628
@LDP,LDP,2019-01-15T09:45:23.000Z,".@stavrov_n za @OnlineDanas: Boško Obradović misli da je alternativa trenutnoj vlasti biti veći Vučić od Vučića, pa u komičnim pismima Putinu pokušava da objasni da su nam Rusi braća, ali da sačekaju da on dođe na vlast pa da nam postanu i kumovi. https://",putin,und,-0.3,-0.9,-0.5,-1.0,negative,0.7179659605026245
@Ceda_Jovanovic,Čedomir Jovanović,2014-12-01T21:31:39.000Z,Sporazum je pravljen kao politička kompenzacija za podršku Rusije propaloj kosovskoj politici.,rusija,und,-0.2,1.0,0.0,1.0,negative,0.743030309677124
@TomaMomirovic,Tomislav Momirovic,2019-02-07T08:03:33.000Z,"Opte, ni ovo nije vezano za aktuelnu politicku struju.
Pogledaj samo “rezulatate” prethodnog ministra O. Dulica.
Postoji sistemski problem investiranja u javnom sektoru decenijama i mislim da se barem pokusava sa resenjima, a i korupcija je smanjena.",korupcija,und,0.1,0.4,0.0,0.5,negative,0.4900332689285278
@MarijanNSS,Marijan Rističević,2021-01-04T21:04:16.000Z,"Ne pripada Crkva svima, već vernicima.O redu u crkvama stara se sveštenstvo po svojim pravilima.U nekim manastirima brane fotografisanje, negde snimanje, negde ne dozvoljavaju kratke pantolone, negde žene obavezno nose marame.
I neki treninzi sportista su zatvoreni za javnost!",crkva,und,0.4,0.8,0.5,1.0,negative,0.593119204044342
